,technology,location,capacity_type,technology_existing,scenario_
12307,hydrogen_for_cement_conversion,BG41,power,0,0.0
12308,hydrogen_for_cement_conversion,BG42,power,0,0.0
12309,hydrogen_for_cement_conversion,CH01,power,0,0.0
12310,hydrogen_for_cement_conversion,CH02,power,0,0.0
12311,hydrogen_for_cement_conversion,CH03,power,0,0.0
12312,hydrogen_for_cement_conversion,CH04,power,0,0.0
12313,hydrogen_for_cement_conversion,CH05,power,0,0.0
12314,hydrogen_for_cement_conversion,CH06,power,0,0.0
12315,hydrogen_for_cement_conversion,CH07,power,0,0.0
12316,hydrogen_for_cement_conversion,CY00,power,0,0.0
12317,hydrogen_for_cement_conversion,CZ01,power,0,0.0
12318,hydrogen_for_cement_conversion,CZ02,power,0,0.0
12319,hydrogen_for_cement_conversion,CZ03,power,0,0.0
12320,hydrogen_for_cement_conversion,CZ04,power,0,0.0
12321,hydrogen_for_cement_conversion,CZ05,power,0,0.0
12322,hydrogen_for_cement_conversion,CZ06,power,0,0.0
12323,hydrogen_for_cement_conversion,CZ07,power,0,0.0
12324,hydrogen_for_cement_conversion,CZ08,power,0,0.0
12325,hydrogen_for_cement_conversion,DE11,power,0,0.0
12326,hydrogen_for_cement_conversion,DE12,power,0,0.0
12327,hydrogen_for_cement_conversion,DE13,power,0,0.0
12328,hydrogen_for_cement_conversion,DE14,power,0,0.0
12329,hydrogen_for_cement_conversion,DE21,power,0,0.0
12330,hydrogen_for_cement_conversion,DE22,power,0,0.0
12331,hydrogen_for_cement_conversion,DE23,power,0,0.0
12332,hydrogen_for_cement_conversion,DE24,power,0,0.0
12333,hydrogen_for_cement_conversion,DE25,power,0,0.0
12334,hydrogen_for_cement_conversion,DE26,power,0,0.0
12335,hydrogen_for_cement_conversion,DE27,power,0,0.0
12336,hydrogen_for_cement_conversion,DE30,power,0,0.0
12337,hydrogen_for_cement_conversion,DE40,power,0,0.0
12338,hydrogen_for_cement_conversion,DE50,power,0,0.0
12339,hydrogen_for_cement_conversion,DE60,power,0,0.0
12340,hydrogen_for_cement_conversion,DE71,power,0,0.0
12341,hydrogen_for_cement_conversion,DE72,power,0,0.0
12342,hydrogen_for_cement_conversion,DE73,power,0,0.0
12343,hydrogen_for_cement_conversion,DE80,power,0,0.0
12344,hydrogen_for_cement_conversion,DE91,power,0,0.0
12345,hydrogen_for_cement_conversion,DE92,power,0,0.0
12346,hydrogen_for_cement_conversion,DE93,power,0,0.0
12347,hydrogen_for_cement_conversion,DE94,power,0,0.0
12348,hydrogen_for_cement_conversion,DEA1,power,0,0.0
12349,hydrogen_for_cement_conversion,DEA2,power,0,0.0
12350,hydrogen_for_cement_conversion,DEA3,power,0,0.0
12351,hydrogen_for_cement_conversion,DEA4,power,0,0.0
12352,hydrogen_for_cement_conversion,DEA5,power,0,0.0
12353,hydrogen_for_cement_conversion,DEB1,power,0,0.0
12354,hydrogen_for_cement_conversion,DEB2,power,0,0.0
12355,hydrogen_for_cement_conversion,DEB3,power,0,0.0
12356,hydrogen_for_cement_conversion,DEC0,power,0,0.0
12357,hydrogen_for_cement_conversion,DED2,power,0,0.0
12358,hydrogen_for_cement_conversion,DED4,power,0,0.0
12359,hydrogen_for_cement_conversion,DED5,power,0,0.0
12360,hydrogen_for_cement_conversion,DEE0,power,0,0.0
12361,hydrogen_for_cement_conversion,DEF0,power,0,0.0
12362,hydrogen_for_cement_conversion,DEG0,power,0,0.0
12363,hydrogen_for_cement_conversion,DK01,power,0,0.0
12364,hydrogen_for_cement_conversion,DK02,power,0,0.0
12365,hydrogen_for_cement_conversion,DK03,power,0,0.0
12366,hydrogen_for_cement_conversion,DK04,power,0,0.0
12367,hydrogen_for_cement_conversion,DK05,power,0,0.0
12368,hydrogen_for_cement_conversion,EE00,power,0,0.0
12369,hydrogen_for_cement_conversion,EL30,power,0,0.0
12370,hydrogen_for_cement_conversion,EL41,power,0,0.0
12371,hydrogen_for_cement_conversion,EL42,power,0,0.0
12372,hydrogen_for_cement_conversion,EL43,power,0,0.0
12373,hydrogen_for_cement_conversion,EL51,power,0,0.0
12374,hydrogen_for_cement_conversion,EL52,power,0,0.0
12375,hydrogen_for_cement_conversion,EL53,power,0,0.0
12376,hydrogen_for_cement_conversion,EL54,power,0,0.0
12377,hydrogen_for_cement_conversion,EL61,power,0,0.0
12378,hydrogen_for_cement_conversion,EL62,power,0,0.0
12379,hydrogen_for_cement_conversion,EL63,power,0,0.0
12380,hydrogen_for_cement_conversion,EL64,power,0,0.0
12381,hydrogen_for_cement_conversion,EL65,power,0,0.0
12382,hydrogen_for_cement_conversion,ES11,power,0,0.0
12383,hydrogen_for_cement_conversion,ES12,power,0,0.0
12384,hydrogen_for_cement_conversion,ES13,power,0,0.0
12385,hydrogen_for_cement_conversion,ES21,power,0,0.0
12386,hydrogen_for_cement_conversion,ES22,power,0,0.0
12387,hydrogen_for_cement_conversion,ES23,power,0,0.0
12388,hydrogen_for_cement_conversion,ES24,power,0,0.0
12389,hydrogen_for_cement_conversion,ES30,power,0,0.0
12390,hydrogen_for_cement_conversion,ES41,power,0,0.0
12391,hydrogen_for_cement_conversion,ES42,power,0,0.0
12392,hydrogen_for_cement_conversion,ES43,power,0,0.0
12393,hydrogen_for_cement_conversion,ES51,power,0,0.0
12394,hydrogen_for_cement_conversion,ES52,power,0,0.0
12395,hydrogen_for_cement_conversion,ES53,power,0,0.0
12396,hydrogen_for_cement_conversion,ES61,power,0,0.0
12397,hydrogen_for_cement_conversion,ES62,power,0,0.0
12398,hydrogen_for_cement_conversion,ES63,power,0,0.0
12399,hydrogen_for_cement_conversion,ES64,power,0,0.0
12400,hydrogen_for_cement_conversion,ES70,power,0,0.0
12401,hydrogen_for_cement_conversion,FI19,power,0,0.0
12402,hydrogen_for_cement_conversion,FI1B,power,0,0.0
12403,hydrogen_for_cement_conversion,FI1C,power,0,0.0
12404,hydrogen_for_cement_conversion,FI1D,power,0,0.0
12405,hydrogen_for_cement_conversion,FI20,power,0,0.0
12406,hydrogen_for_cement_conversion,FR10,power,0,0.0
12407,hydrogen_for_cement_conversion,FRB0,power,0,0.0
12408,hydrogen_for_cement_conversion,FRC1,power,0,0.0
12409,hydrogen_for_cement_conversion,FRC2,power,0,0.0
12410,hydrogen_for_cement_conversion,FRD1,power,0,0.0
12411,hydrogen_for_cement_conversion,FRD2,power,0,0.0
12412,hydrogen_for_cement_conversion,FRE1,power,0,0.0
12413,hydrogen_for_cement_conversion,FRE2,power,0,0.0
12414,hydrogen_for_cement_conversion,FRF1,power,0,0.0
12415,hydrogen_for_cement_conversion,FRF2,power,0,0.0
12416,hydrogen_for_cement_conversion,FRF3,power,0,0.0
12417,hydrogen_for_cement_conversion,FRG0,power,0,0.0
12418,hydrogen_for_cement_conversion,FRH0,power,0,0.0
12419,hydrogen_for_cement_conversion,FRI1,power,0,0.0
12420,hydrogen_for_cement_conversion,FRI2,power,0,0.0
12421,hydrogen_for_cement_conversion,FRI3,power,0,0.0
12422,hydrogen_for_cement_conversion,FRJ1,power,0,0.0
12423,hydrogen_for_cement_conversion,FRJ2,power,0,0.0
12424,hydrogen_for_cement_conversion,FRK1,power,0,0.0
12425,hydrogen_for_cement_conversion,FRK2,power,0,0.0
12426,hydrogen_for_cement_conversion,FRL0,power,0,0.0
12427,hydrogen_for_cement_conversion,FRM0,power,0,0.0
12428,hydrogen_for_cement_conversion,FRY1,power,0,0.0
12429,hydrogen_for_cement_conversion,FRY2,power,0,0.0
12430,hydrogen_for_cement_conversion,FRY3,power,0,0.0
12431,hydrogen_for_cement_conversion,FRY4,power,0,0.0
12432,hydrogen_for_cement_conversion,FRY5,power,0,0.0
12433,hydrogen_for_cement_conversion,HR02,power,0,0.0
12434,hydrogen_for_cement_conversion,HR03,power,0,0.0
12435,hydrogen_for_cement_conversion,HR05,power,0,0.0
12436,hydrogen_for_cement_conversion,HR06,power,0,0.0
12437,hydrogen_for_cement_conversion,HU11,power,0,0.0
12438,hydrogen_for_cement_conversion,HU12,power,0,0.0
12439,hydrogen_for_cement_conversion,HU21,power,0,0.0
12440,hydrogen_for_cement_conversion,HU22,power,0,0.0
12441,hydrogen_for_cement_conversion,HU23,power,0,0.0
12442,hydrogen_for_cement_conversion,HU31,power,0,0.0
12443,hydrogen_for_cement_conversion,HU32,power,0,0.0
12444,hydrogen_for_cement_conversion,HU33,power,0,0.0
12445,hydrogen_for_cement_conversion,IE04,power,0,0.0
12446,hydrogen_for_cement_conversion,IE05,power,0,0.0
12447,hydrogen_for_cement_conversion,IE06,power,0,0.0
12448,hydrogen_for_cement_conversion,IS00,power,0,0.0
12449,hydrogen_for_cement_conversion,ITC1,power,0,0.0
12450,hydrogen_for_cement_conversion,ITC2,power,0,0.0
12451,hydrogen_for_cement_conversion,ITC3,power,0,0.0
12452,hydrogen_for_cement_conversion,ITC4,power,0,0.0
12453,hydrogen_for_cement_conversion,ITF1,power,0,0.0
12454,hydrogen_for_cement_conversion,ITF2,power,0,0.0
12455,hydrogen_for_cement_conversion,ITF3,power,0,0.0
12456,hydrogen_for_cement_conversion,ITF4,power,0,0.0
12457,hydrogen_for_cement_conversion,ITF5,power,0,0.0
12458,hydrogen_for_cement_conversion,ITF6,power,0,0.0
12459,hydrogen_for_cement_conversion,ITG1,power,0,0.0
12460,hydrogen_for_cement_conversion,ITG2,power,0,0.0
12461,hydrogen_for_cement_conversion,ITH1,power,0,0.0
12462,hydrogen_for_cement_conversion,ITH2,power,0,0.0
12463,hydrogen_for_cement_conversion,ITH3,power,0,0.0
12464,hydrogen_for_cement_conversion,ITH4,power,0,0.0
12465,hydrogen_for_cement_conversion,ITH5,power,0,0.0
12466,hydrogen_for_cement_conversion,ITI1,power,0,0.0
12467,hydrogen_for_cement_conversion,ITI2,power,0,0.0
12468,hydrogen_for_cement_conversion,ITI3,power,0,0.0
12469,hydrogen_for_cement_conversion,ITI4,power,0,0.0
12470,hydrogen_for_cement_conversion,LI00,power,0,0.0
12471,hydrogen_for_cement_conversion,LT01,power,0,0.0
12472,hydrogen_for_cement_conversion,LT02,power,0,0.0
12473,hydrogen_for_cement_conversion,LU00,power,0,0.0
12474,hydrogen_for_cement_conversion,LV00,power,0,0.0
12475,hydrogen_for_cement_conversion,ME00,power,0,0.0
12476,hydrogen_for_cement_conversion,MK00,power,0,0.0
12477,hydrogen_for_cement_conversion,MT00,power,0,0.0
12478,hydrogen_for_cement_conversion,NL11,power,0,0.0
12479,hydrogen_for_cement_conversion,NL12,power,0,0.0
12480,hydrogen_for_cement_conversion,NL13,power,0,0.0
12481,hydrogen_for_cement_conversion,NL21,power,0,0.0
12482,hydrogen_for_cement_conversion,NL22,power,0,0.0
12483,hydrogen_for_cement_conversion,NL23,power,0,0.0
12484,hydrogen_for_cement_conversion,NL31,power,0,0.0
12485,hydrogen_for_cement_conversion,NL32,power,0,0.0
12486,hydrogen_for_cement_conversion,NL33,power,0,0.0
12487,hydrogen_for_cement_conversion,NL34,power,0,0.0
12488,hydrogen_for_cement_conversion,NL41,power,0,0.0
12489,hydrogen_for_cement_conversion,NL42,power,0,0.0
12490,hydrogen_for_cement_conversion,NO02,power,0,0.0
12491,hydrogen_for_cement_conversion,NO06,power,0,0.0
12492,hydrogen_for_cement_conversion,NO07,power,0,0.0
12493,hydrogen_for_cement_conversion,NO08,power,0,0.0
12494,hydrogen_for_cement_conversion,NO09,power,0,0.0
12495,hydrogen_for_cement_conversion,NO0A,power,0,0.0
12496,hydrogen_for_cement_conversion,NO0B,power,0,0.0
12497,hydrogen_for_cement_conversion,PL21,power,0,0.0
12498,hydrogen_for_cement_conversion,PL22,power,0,0.0
12499,hydrogen_for_cement_conversion,PL41,power,0,0.0
12500,hydrogen_for_cement_conversion,PL42,power,0,0.0
12501,hydrogen_for_cement_conversion,PL43,power,0,0.0
12502,hydrogen_for_cement_conversion,PL51,power,0,0.0
12503,hydrogen_for_cement_conversion,PL52,power,0,0.0
12504,hydrogen_for_cement_conversion,PL61,power,0,0.0
12505,hydrogen_for_cement_conversion,PL62,power,0,0.0
12506,hydrogen_for_cement_conversion,PL63,power,0,0.0
12507,hydrogen_for_cement_conversion,PL71,power,0,0.0
12508,hydrogen_for_cement_conversion,PL72,power,0,0.0
12509,hydrogen_for_cement_conversion,PL81,power,0,0.0
12510,hydrogen_for_cement_conversion,PL82,power,0,0.0
12511,hydrogen_for_cement_conversion,PL84,power,0,0.0
12512,hydrogen_for_cement_conversion,PL91,power,0,0.0
12513,hydrogen_for_cement_conversion,PL92,power,0,0.0
12514,hydrogen_for_cement_conversion,PT11,power,0,0.0
12515,hydrogen_for_cement_conversion,PT15,power,0,0.0
12516,hydrogen_for_cement_conversion,PT16,power,0,0.0
12517,hydrogen_for_cement_conversion,PT17,power,0,0.0
12518,hydrogen_for_cement_conversion,PT18,power,0,0.0
12519,hydrogen_for_cement_conversion,PT20,power,0,0.0
12520,hydrogen_for_cement_conversion,PT30,power,0,0.0
12521,hydrogen_for_cement_conversion,RO11,power,0,0.0
12522,hydrogen_for_cement_conversion,RO12,power,0,0.0
12523,hydrogen_for_cement_conversion,RO21,power,0,0.0
12524,hydrogen_for_cement_conversion,RO22,power,0,0.0
12525,hydrogen_for_cement_conversion,RO31,power,0,0.0
12526,hydrogen_for_cement_conversion,RO32,power,0,0.0
12527,hydrogen_for_cement_conversion,RO41,power,0,0.0
12528,hydrogen_for_cement_conversion,RO42,power,0,0.0
12529,hydrogen_for_cement_conversion,RS11,power,0,0.0
12530,hydrogen_for_cement_conversion,RS12,power,0,0.0
12531,hydrogen_for_cement_conversion,RS21,power,0,0.0
12532,hydrogen_for_cement_conversion,RS22,power,0,0.0
12533,hydrogen_for_cement_conversion,SE11,power,0,0.0
12534,hydrogen_for_cement_conversion,SE12,power,0,0.0
12535,hydrogen_for_cement_conversion,SE21,power,0,0.0
12536,hydrogen_for_cement_conversion,SE22,power,0,0.0
12537,hydrogen_for_cement_conversion,SE23,power,0,0.0
12538,hydrogen_for_cement_conversion,SE31,power,0,0.0
12539,hydrogen_for_cement_conversion,SE32,power,0,0.0
12540,hydrogen_for_cement_conversion,SE33,power,0,0.0
12541,hydrogen_for_cement_conversion,SI03,power,0,0.0
12542,hydrogen_for_cement_conversion,SI04,power,0,0.0
12543,hydrogen_for_cement_conversion,SK01,power,0,0.0
12544,hydrogen_for_cement_conversion,SK02,power,0,0.0
12545,hydrogen_for_cement_conversion,SK03,power,0,0.0
12546,hydrogen_for_cement_conversion,SK04,power,0,0.0
12547,hydrogen_for_cement_conversion,TR10,power,0,0.0
12548,hydrogen_for_cement_conversion,TR21,power,0,0.0
12549,hydrogen_for_cement_conversion,TR22,power,0,0.0
12550,hydrogen_for_cement_conversion,TR31,power,0,0.0
12551,hydrogen_for_cement_conversion,TR32,power,0,0.0
12552,hydrogen_for_cement_conversion,TR33,power,0,0.0
12553,hydrogen_for_cement_conversion,TR41,power,0,0.0
12554,hydrogen_for_cement_conversion,TR42,power,0,0.0
12555,hydrogen_for_cement_conversion,TR51,power,0,0.0
12556,hydrogen_for_cement_conversion,TR52,power,0,0.0
12557,hydrogen_for_cement_conversion,TR61,power,0,0.0
12558,hydrogen_for_cement_conversion,TR62,power,0,0.0
12559,hydrogen_for_cement_conversion,TR63,power,0,0.0
12560,hydrogen_for_cement_conversion,TR71,power,0,0.0
12561,hydrogen_for_cement_conversion,TR72,power,0,0.0
12562,hydrogen_for_cement_conversion,TR81,power,0,0.0
12563,hydrogen_for_cement_conversion,TR82,power,0,0.0
12564,hydrogen_for_cement_conversion,TR83,power,0,0.0
12565,hydrogen_for_cement_conversion,TR90,power,0,0.0
12566,hydrogen_for_cement_conversion,TRA1,power,0,0.0
12567,hydrogen_for_cement_conversion,TRA2,power,0,0.0
12568,hydrogen_for_cement_conversion,TRB1,power,0,0.0
12569,hydrogen_for_cement_conversion,TRB2,power,0,0.0
12570,hydrogen_for_cement_conversion,TRC1,power,0,0.0
12571,hydrogen_for_cement_conversion,TRC2,power,0,0.0
12572,hydrogen_for_cement_conversion,TRC3,power,0,0.0
12573,hydrogen_for_cement_conversion,UKC1,power,0,0.0
12574,hydrogen_for_cement_conversion,UKC2,power,0,0.0
12575,hydrogen_for_cement_conversion,UKD1,power,0,0.0
12576,hydrogen_for_cement_conversion,UKD3,power,0,0.0
12577,hydrogen_for_cement_conversion,UKD4,power,0,0.0
12578,hydrogen_for_cement_conversion,UKD6,power,0,0.0
12579,hydrogen_for_cement_conversion,UKD7,power,0,0.0
12580,hydrogen_for_cement_conversion,UKE1,power,0,0.0
12581,hydrogen_for_cement_conversion,UKE2,power,0,0.0
12582,hydrogen_for_cement_conversion,UKE3,power,0,0.0
12583,hydrogen_for_cement_conversion,UKE4,power,0,0.0
12584,hydrogen_for_cement_conversion,UKF1,power,0,0.0
12585,hydrogen_for_cement_conversion,UKF2,power,0,0.0
12586,hydrogen_for_cement_conversion,UKF3,power,0,0.0
12587,hydrogen_for_cement_conversion,UKG1,power,0,0.0
12588,hydrogen_for_cement_conversion,UKG2,power,0,0.0
12589,hydrogen_for_cement_conversion,UKG3,power,0,0.0
12590,hydrogen_for_cement_conversion,UKH1,power,0,0.0
12591,hydrogen_for_cement_conversion,UKH2,power,0,0.0
12592,hydrogen_for_cement_conversion,UKH3,power,0,0.0
12593,hydrogen_for_cement_conversion,UKI3,power,0,0.0
12594,hydrogen_for_cement_conversion,UKI4,power,0,0.0
12595,hydrogen_for_cement_conversion,UKI5,power,0,0.0
12596,hydrogen_for_cement_conversion,UKI6,power,0,0.0
12597,hydrogen_for_cement_conversion,UKI7,power,0,0.0
12598,hydrogen_for_cement_conversion,UKJ1,power,0,0.0
12599,hydrogen_for_cement_conversion,UKJ2,power,0,0.0
12600,hydrogen_for_cement_conversion,UKJ3,power,0,0.0
12601,hydrogen_for_cement_conversion,UKJ4,power,0,0.0
12602,hydrogen_for_cement_conversion,UKK1,power,0,0.0
12603,hydrogen_for_cement_conversion,UKK2,power,0,0.0
12604,hydrogen_for_cement_conversion,UKK3,power,0,0.0
12605,hydrogen_for_cement_conversion,UKK4,power,0,0.0
12606,hydrogen_for_cement_conversion,UKL1,power,0,0.0
12607,hydrogen_for_cement_conversion,UKL2,power,0,0.0
12608,hydrogen_for_cement_conversion,UKM5,power,0,0.0
12609,hydrogen_for_cement_conversion,UKM6,power,0,0.0
12610,hydrogen_for_cement_conversion,UKM7,power,0,0.0
12611,hydrogen_for_cement_conversion,UKM8,power,0,0.0
12612,hydrogen_for_cement_conversion,UKM9,power,0,0.0
12613,hydrogen_for_cement_conversion,UKN0,power,0,0.0
12614,hydrogen_pipeline,AL01-AL02,power,0,0.0
12615,hydrogen_pipeline,AL01-ME00,power,0,0.0
12616,hydrogen_pipeline,AL01-MK00,power,0,0.0
12617,hydrogen_pipeline,AL02-AL01,power,0,0.0
12618,hydrogen_pipeline,AL02-AL03,power,0,0.0
12619,hydrogen_pipeline,AL02-MK00,power,0,0.0
12620,hydrogen_pipeline,AL03-AL02,power,0,0.0
12621,hydrogen_pipeline,AL03-EL53,power,0,0.0
12622,hydrogen_pipeline,AL03-EL54,power,0,0.0
12623,hydrogen_pipeline,AL03-MK00,power,0,0.0
12624,hydrogen_pipeline,AT11-AT12,power,0,0.0
12625,hydrogen_pipeline,AT11-AT22,power,0,0.0
12626,hydrogen_pipeline,AT11-HU22,power,0,0.0
12627,hydrogen_pipeline,AT11-SI03,power,0,0.0
12628,hydrogen_pipeline,AT11-SK01,power,0,0.0
12629,hydrogen_pipeline,AT12-AT11,power,0,0.0
12630,hydrogen_pipeline,AT12-AT13,power,0,0.0
12631,hydrogen_pipeline,AT12-AT22,power,0,0.0
12632,hydrogen_pipeline,AT12-AT31,power,0,0.0
12633,hydrogen_pipeline,AT12-CZ03,power,0,0.0
12634,hydrogen_pipeline,AT12-CZ06,power,0,0.0
12635,hydrogen_pipeline,AT12-SK01,power,0,0.0
12636,hydrogen_pipeline,AT12-SK02,power,0,0.0
12637,hydrogen_pipeline,AT13-AT12,power,0,0.0
12638,hydrogen_pipeline,AT21-AT22,power,0,0.0
12639,hydrogen_pipeline,AT21-AT32,power,0,0.0
12640,hydrogen_pipeline,AT21-AT33,power,0,0.0
12641,hydrogen_pipeline,AT21-ITH3,power,0,0.0
12642,hydrogen_pipeline,AT21-ITH4,power,0,0.0
12643,hydrogen_pipeline,AT21-SI03,power,0,0.0
12644,hydrogen_pipeline,AT21-SI04,power,0,0.0
12645,hydrogen_pipeline,AT22-AT11,power,0,0.0
12646,hydrogen_pipeline,AT22-AT12,power,0,0.0
12647,hydrogen_pipeline,AT22-AT21,power,0,0.0
12648,hydrogen_pipeline,AT22-AT31,power,0,0.0
12649,hydrogen_pipeline,AT22-AT32,power,0,0.0
12650,hydrogen_pipeline,AT22-SI03,power,0,0.0
12651,hydrogen_pipeline,AT31-AT12,power,0,0.0
12652,hydrogen_pipeline,AT31-AT22,power,0,0.0
12653,hydrogen_pipeline,AT31-AT32,power,0,0.0
12654,hydrogen_pipeline,AT31-CZ03,power,0,0.0
12655,hydrogen_pipeline,AT31-DE21,power,0,0.0
12656,hydrogen_pipeline,AT31-DE22,power,0,0.0
12657,hydrogen_pipeline,AT32-AT21,power,0,0.0
12658,hydrogen_pipeline,AT32-AT22,power,0,0.0
12659,hydrogen_pipeline,AT32-AT31,power,0,0.0
12660,hydrogen_pipeline,AT32-AT33,power,0,0.0
12661,hydrogen_pipeline,AT32-DE21,power,0,0.0
12662,hydrogen_pipeline,AT32-ITH1,power,0,0.0
12663,hydrogen_pipeline,AT33-AT21,power,0,0.0
12664,hydrogen_pipeline,AT33-AT32,power,0,0.0
12665,hydrogen_pipeline,AT33-AT34,power,0,0.0
12666,hydrogen_pipeline,AT33-CH05,power,0,0.0
12667,hydrogen_pipeline,AT33-DE21,power,0,0.0
12668,hydrogen_pipeline,AT33-DE27,power,0,0.0
12669,hydrogen_pipeline,AT33-ITH1,power,0,0.0
12670,hydrogen_pipeline,AT33-ITH3,power,0,0.0
12671,hydrogen_pipeline,AT34-AT33,power,0,0.0
12672,hydrogen_pipeline,AT34-CH05,power,0,0.0
12673,hydrogen_pipeline,AT34-DE14,power,0,0.0
12674,hydrogen_pipeline,AT34-DE27,power,0,0.0
12675,hydrogen_pipeline,AT34-LI00,power,0,0.0
12676,hydrogen_pipeline,BE10-BE24,power,0,0.0
12677,hydrogen_pipeline,BE21-BE22,power,0,0.0
12678,hydrogen_pipeline,BE21-BE23,power,0,0.0
12679,hydrogen_pipeline,BE21-BE24,power,0,0.0
12680,hydrogen_pipeline,BE21-NL34,power,0,0.0
12681,hydrogen_pipeline,BE21-NL41,power,0,0.0
12682,hydrogen_pipeline,BE22-BE21,power,0,0.0
12683,hydrogen_pipeline,BE22-BE24,power,0,0.0
12684,hydrogen_pipeline,BE22-BE33,power,0,0.0
12685,hydrogen_pipeline,BE22-NL41,power,0,0.0
12686,hydrogen_pipeline,BE22-NL42,power,0,0.0
12687,hydrogen_pipeline,BE23-BE21,power,0,0.0
12688,hydrogen_pipeline,BE23-BE24,power,0,0.0
12689,hydrogen_pipeline,BE23-BE25,power,0,0.0
12690,hydrogen_pipeline,BE23-BE32,power,0,0.0
12691,hydrogen_pipeline,BE23-NL34,power,0,0.0
12692,hydrogen_pipeline,BE24-BE10,power,0,0.0
12693,hydrogen_pipeline,BE24-BE21,power,0,0.0
12694,hydrogen_pipeline,BE24-BE22,power,0,0.0
12695,hydrogen_pipeline,BE24-BE23,power,0,0.0
12696,hydrogen_pipeline,BE24-BE31,power,0,0.0
12697,hydrogen_pipeline,BE24-BE32,power,0,0.0
12698,hydrogen_pipeline,BE24-BE33,power,0,0.0
12699,hydrogen_pipeline,BE25-BE23,power,0,0.0
12700,hydrogen_pipeline,BE25-BE32,power,0,0.0
12701,hydrogen_pipeline,BE25-FRE1,power,0,0.0
12702,hydrogen_pipeline,BE25-NL34,power,0,0.0
12703,hydrogen_pipeline,BE31-BE24,power,0,0.0
12704,hydrogen_pipeline,BE31-BE32,power,0,0.0
12705,hydrogen_pipeline,BE31-BE33,power,0,0.0
12706,hydrogen_pipeline,BE31-BE35,power,0,0.0
12707,hydrogen_pipeline,BE32-BE23,power,0,0.0
12708,hydrogen_pipeline,BE32-BE24,power,0,0.0
12709,hydrogen_pipeline,BE32-BE25,power,0,0.0
12710,hydrogen_pipeline,BE32-BE31,power,0,0.0
12711,hydrogen_pipeline,BE32-BE35,power,0,0.0
12712,hydrogen_pipeline,BE32-FRE1,power,0,0.0
12713,hydrogen_pipeline,BE32-FRE2,power,0,0.0
12714,hydrogen_pipeline,BE32-FRF2,power,0,0.0
12715,hydrogen_pipeline,BE33-BE22,power,0,0.0
12716,hydrogen_pipeline,BE33-BE24,power,0,0.0
12717,hydrogen_pipeline,BE33-BE31,power,0,0.0
12718,hydrogen_pipeline,BE33-BE34,power,0,0.0
12719,hydrogen_pipeline,BE33-BE35,power,0,0.0
12720,hydrogen_pipeline,BE33-DEA2,power,0,0.0
12721,hydrogen_pipeline,BE33-DEB2,power,0,0.0
12722,hydrogen_pipeline,BE33-LU00,power,0,0.0
12723,hydrogen_pipeline,BE33-NL42,power,0,0.0
12724,hydrogen_pipeline,BE34-BE33,power,0,0.0
12725,hydrogen_pipeline,BE34-BE35,power,0,0.0
12726,hydrogen_pipeline,BE34-FRF2,power,0,0.0
12727,hydrogen_pipeline,BE34-FRF3,power,0,0.0
12728,hydrogen_pipeline,BE34-LU00,power,0,0.0
12729,hydrogen_pipeline,BE35-BE31,power,0,0.0
12730,hydrogen_pipeline,BE35-BE32,power,0,0.0
12731,hydrogen_pipeline,BE35-BE33,power,0,0.0
12732,hydrogen_pipeline,BE35-BE34,power,0,0.0
12733,hydrogen_pipeline,BE35-FRF2,power,0,0.0
12734,hydrogen_pipeline,BG31-BG32,power,0,0.0
12735,hydrogen_pipeline,BG31-BG34,power,0,0.0
12736,hydrogen_pipeline,BG31-BG41,power,0,0.0
12737,hydrogen_pipeline,BG31-BG42,power,0,0.0
12738,hydrogen_pipeline,BG31-RO31,power,0,0.0
12739,hydrogen_pipeline,BG31-RO41,power,0,0.0
12740,hydrogen_pipeline,BG31-RS22,power,0,0.0
12741,hydrogen_pipeline,BG32-BG31,power,0,0.0
12742,hydrogen_pipeline,BG32-BG33,power,0,0.0
12743,hydrogen_pipeline,BG32-BG34,power,0,0.0
12744,hydrogen_pipeline,BG32-RO22,power,0,0.0
12745,hydrogen_pipeline,BG32-RO31,power,0,0.0
12746,hydrogen_pipeline,BG33-BG32,power,0,0.0
12747,hydrogen_pipeline,BG33-BG34,power,0,0.0
12748,hydrogen_pipeline,BG33-RO22,power,0,0.0
12749,hydrogen_pipeline,BG34-BG31,power,0,0.0
12750,hydrogen_pipeline,BG34-BG32,power,0,0.0
12751,hydrogen_pipeline,BG34-BG33,power,0,0.0
12752,hydrogen_pipeline,BG34-BG42,power,0,0.0
12753,hydrogen_pipeline,BG34-TR21,power,0,0.0
12754,hydrogen_pipeline,BG41-BG31,power,0,0.0
12755,hydrogen_pipeline,BG41-BG42,power,0,0.0
12756,hydrogen_pipeline,BG41-EL51,power,0,0.0
12757,hydrogen_pipeline,BG41-EL52,power,0,0.0
12758,hydrogen_pipeline,BG41-MK00,power,0,0.0
12759,hydrogen_pipeline,BG41-RS22,power,0,0.0
12760,hydrogen_pipeline,BG42-BG31,power,0,0.0
12761,hydrogen_pipeline,BG42-BG34,power,0,0.0
12762,hydrogen_pipeline,BG42-BG41,power,0,0.0
12763,hydrogen_pipeline,BG42-EL51,power,0,0.0
12764,hydrogen_pipeline,BG42-TR21,power,0,0.0
12765,hydrogen_pipeline,CH01-CH02,power,0,0.0
12766,hydrogen_pipeline,CH01-CH06,power,0,0.0
12767,hydrogen_pipeline,CH01-CH07,power,0,0.0
